Id,Predicted
df7fdf63ea1b4167b3e9e72ebd4aafa2,맥신이 9살 때 부모님
8e11de42ea79438b983cf75470f17940,취직해 회장
c6c66ff9d77442f48a5afa9fe50a9083,"서울특별시 관악구, 호림박물관"
b58119ea6ceb4438ad482e6c5614ab19,15분
df51f51e36114b5991d9366929fa475a,《기해일기》
2260fa3a33214f1ba781af34fe160fee,전세자금 상담과 대출까지
56f3742c0b3942459bff19fb16fde484,애플 페이’
26dae8c5163946ca90ee4477e433fff9,리터 가솔린 엔진
18d461bc0832423cb9031457d239f8ba,가스 하이드
218f7b19f01b4634bc4f509ac93207c9,"약 5% 깎아주는 ‘고령자 할인 자동차보험’ 상품이 이달에만 5개 손해보험사에서 출시된다. 생명보험사들은 고혈압과 당뇨병이 있어도 가입할 수 있는 고령자 전용 보험상품을 내놓기 시작했다. 저성장 시대를 맞은 보험사들이 ‘100세 시대’를 겨냥한 상품으로 돌파구를 찾고 있다는 분석이다. 금융당국도 고령자 관련 상품 개발을 독려하고 있다. ○고령자 할인 차보험 판매 경쟁15일 보험업계에 따르면 메리츠화재 동부화재 LIG손해보험 하이카 등은 이달 중 고령자에 보험료를 약 5% 할인해주는 자동차보험 상품을 잇따라 내놓는다. 이들 보험사는 ‘고령자 교통안전교육 이수 우대 특약’을 개발해 최근 금융감독원에서 판매인가를 받았다. 삼성화재와 현대해상은 각각 8월과 9월부터 비슷한 상품을 판매 중이다.만 65세 이상 운전자가 이 상품에 할인 가입하려면 도로교통공단이 실시하는 교통안전교육(3시간)을 이수하면 된다. 박미영 경찰청 교통기획과 경감은 “8~9월 두 달 동안 불합격 처리된 고령자는 280명 중 1명밖에 없다”고 전했다.보험료 할인은 개인용 차량과 개인 소유 업무용 차량에 적용되며 한 번 교육을 이수하면 2년간 보험료가 할인된다. 할인금액은 연 3만~5만원 수준이다. 고령자 할인 자동차보험은 금감원과 경찰청이 업무협약을 체결해 추진했다. 금감원 관계자는 “교육 장소가 한정된 데다 초기 홍보가 부족해 아직 가입자가 많지 않지만 점차 관심이 높아지고 있다”고 설명했다.○지병 있어도 가입, 상품구조 단순화고령자 전용 보험이 ‘효자 상품’이 될 수 있다는 판단에 생보사들이 앞다퉈 내놓은 상품이 큰 호응을 얻고 있다. 고혈압과 당뇨병이 있어도 가입할 수 있는 데다 상품 구조를 최대한 단순화한 전략이 주효했다. NH농협생명이 지난달 2일 내놓은 ‘NH 실버 암보험’은 이후 4주 동안 가입자가 3만명을 넘어섰다. 만 61세부터 75세까지 가입이 가능하며 고혈압과 당뇨병을 앓고 있더라도 가입할 수 있다. 월 보험료는 만 65세 남자 기준으로 5만7400원 수준이다. AIA생명도 지난달 고령자 전용 암보험인 ‘꼭 필요한 100세 암보험’을 내놨다. 병력이 있는 고령자를 중심으로 하루 800건 안팎"
a8836fdb598844b09d990d30cce45c20,조코
79fe27d41d484a85b287fc2cadf846ad,실리콘밸리
747a7845c4df4188919c8fde3f873c3e,내년 1월까지
84d767999e1e46c49a09f3088174835d,"2년이다.

고정밀 기계와 얇은 고급 강철 합금 판이 필요하기 때문에 장시간 편안하게 쓸 수 있는 볼펜 팁은 생산하기 쉽지 않다. 중국은 전 세계 볼펜의 약 80%를 생산하며 2017년"
24438a6473cc40ed9ec5dae4a315f40e,100만㎾급 석탄화력발전소
c12a5aa17a2e48dfb019ddbe52775cfd,제습기의 전력 소비량은 시간당 300W다. 에어컨(1800W)의 6분의 1 수준이다.
a945f07ff9ee4ff29b583fcb89857a20,구 시치리가하마 역과 유키아이 역
16bb740fa76a48e99d1777afe06ad6d8,서울 송파 생활권인 위례신도시와 경기 화성 동탄2신도시
ca3bb854d86740448f794a853a84fc74,총 1649억원
082692ce8ef64536a8f4217ace126c81,다음달 말까지
e766837c29a146bea3a1b58981e4f2a3,"미국과 독일, 일본 등 제조업 강국"
cbd4cfc0938c49708cea21960cb8a2c1,재정
8955b0d5951242218d0fdd5f29b5fed9,"LG, GS, 두산, CJ 등"
11f8e3de5ba64a6cb1c3b5330df9ebfc,지역
c510a64ff7ef4e5a9d074873af0c920c,"태국인 요리사 Somchai ""Sam"""
fe94d7a4b56842b791261aceb9ab3176,ESCO사업은 한국도로공사 등의 실외등 교체 계획에 따라 제품 개발을 확대하고 협력업체와 파트너십을 강화한다. B2C사업
e4893f703bb94e609735a7474a2fa653,2년(730일
1a17d31536fa444abc89f4ce089c4769,프랜드가
d6365d66b3c748db94a15c48b64c1506,3월
723ba3588a7049dd851d9ff4ff8d4cb3,경기고와 함께 법조인을 가장 많이 배출한 고교
1e2add91816e40f18d9e0b9ee35e206f,"모바일, 태블릿, 클라우드 등"
c0161785317247d8af5fd88b661c71f8,"토머스 바클레이, 제임스 레이드라프 맥스웰, 조지 레슬리 맥케이 등과 동시대의 사람"
2f9e5c85c8e94b68928fd60822f5a99c,삼성그룹
b8c19a1c03044f52ac3e711570ecb06b,리스트
2a39157c500f4924849bd19ad0baa022,"김굉필(金宏弼), 남효온(南孝溫) 등 사림파 유명인사들과 가깝제 지냈다. 그러나 성종 때 사림파가 집권하면서 사림파와는 교류를 끊었다. 한편으로 김시습이 저잣거리에 행차하는 정창손 등을 노골적으로 비난한 뒤, 다른 사람들은 김시습을 피하거나 멀리했지만 이정은과 남효온 등은 끝까지 저버리지 않고 김시습과 친분관계를 유지하였다. 그는 학문을 할 때는 글보다 이치를, 시에는 글보다 격조를 중요시했다 한다. 그는 음률에도 능했는데, 한가지 일화는 고음과 화성을 신묘하게 조화시켜 슬픈 곡을 연주하면 듣는 이는 반드시 울고야 말았다 한다.

사후 손자인 함천군 이억재의 출세로 수천도정(秀泉都正)에 증직되었다. 그후 다시 증손자 오리 이원익이 정승의 반열에 오르면서 다시 이원익의 출세로 숭헌대부(崇憲大夫)에 증직되고 수천군에 추봉되었다. 그의 정확한 생몰년은 실전되어 전하지 않지만 87세까지 장수하였다.

현부인 문화류씨"
10e23740df184f378ece3201d444b73c,프로세싱 및 연결성을 신속
d0eacdf88b2c415bb13676e0ccbb836d,생성 당시의 힘이 가해지는 방향에 따라 크게 세 종류
347b9e20b02b4a59b7127dbe930d4af6,이건희
9379f9157b4d44189962b5c100e75e47,임
a1fc1460549e4c8d9e4e49705d1107f6,지난 9월 15일(화)부터 11월 27일(금)까지
a0b15ec77619421abdc9914bdee1339a,미시마 북부의 미타케 주변
dc67ca7cd7444af4b54302666f99c9be,문창극 국무총리 후보
a5bf3adad4794fb19f8d1c08b4e0735f,9510가구(일반분양 1558가구)
8b3f743ed1864d75914e25dd3728acba,한국투자증권의 한 애널리스트
60a3b6bea46c4e239ded1b63ee8e8d57,"== 스포츠와 올림픽 참가 ==
펠리페는"
dcb5fb36b35a4ba48630f065a1425ded,군사 훈련의 일부로서 펠리페는 군사 헬리콥터 조종사로 훈련
e1df0d73f29c4dc5bf7e8fd1ec3a3c2f,작은 점 위에 다시 현미경으로나 볼 수 있는 작은 점
28256d48d9fa4f8aa5278c09fe6bfe1b,자전거는 한때 국내에서 사양산업으로 꼽혔다. 자동차 보급이 포화 상태이고 저가 중국산 제품까지 밀려들어와 국내 업계가 고사 위기에 처했다.
6f6ee8cdd52e45b88d1becc67cea4881,설 연휴 직후
f3dce096180141ee9314291499afc83b,3.75%
d4b2e3aca71c41328ea08ff541e2a842,"‘만능 마스터 조각’으로는 강력한 능력을 갖춘 신규 마스터, ‘귀족 산타 헤임달’과 ‘게르드’를 성장시킬 수 있다."
35688088395a4d87a036cb8397890e56,"65표, 김용구 57표 등이었다."
b44e3af6dfd04aeb9c4f4807b2e8802e,8월에 처음으로 180가구
3c5705e3379141a8bb87be8e864a5603,공식 디자인
a8af76337e404796b44fa8569e934357,광주·전남 권역
dd082d777726488c8e394e1bedf8d82e,5일
9d0b6816bf8e4c1bbf2f2de9ae5d7b54,존 레이놀즈
1319c557a6d84ba9883f0d48f93468c8,환경재단
b636ff68d2074bc697ae1e379b8c6e69,애플
ea0ac3ae9d5f4614b431c63aac531a8a,중국 상하이
5ab81af711034a1bbe36d2cfab9e55bf,1935년
595127d8eaae4157aaf17a7a7d273b9f,챠에 등록된 평가 수 1만개 이상인 영화와 평가 수 8000개
cb8ad0eed0c14e1ab324a08935876d21,"소규모(1~4인) 부스를 포함한 총 35개 부스 중 대형부스 3개, 중형부스 5개를 보유해 기업이나 단체의 교육, 워크샵, 세미나, 회의 등의 목적에 맞는 전문적 공간으로 이뤄졌다"
4b1a5114b66a492d9fd3a383efdf854c,즈(대표 김윤환)
dbe0b028e0e5451f9fe886fd2e732281,1997년 1월 3일
576ddd8e595243f5a1f6a58cf4dcf1c1,9월
0d95b95ffe674ea48f94fc25a39705ca,‘벤더블 UHD TV’는 커브드 모드를 통해 사람의 눈에 최적화한 시야각을 제공한다
4006db2f3f424f39bb2de61581998368,2009년 3월 이후 3년 만이다
0d764f22ec13493ebc091b6466a17f4f,국내 지당 중 방지쌍원도(方池雙圓島)의 전형을 오롯이 간직한 유일한 정원 유구
11640d76c9544da9a896a925622b6a70,오딘의 아스 신족
f1bcb2140775410da3f3b667f4a7e6c6,"버추얼랩은 엘러게니 테크놀로지에 머터리얼스 스퀘어를 제공하기로 협약했으며, 서비스 및 맞춤형 컨설팅 등 다양한 분야에서 엘러게니 테크놀로지의 소재 시뮬레이션 연구를 지원할 계획이다."
0991dc2adc9d492ebf16450e3e02992c,12월
5870cc5673364ca9af40d65cc8daef9e,구입해 연결해야 사용 할 수 있다.
752455ba9f0840aa9306be14e5005d3f,19일로 예상됐다. 아이폰6는 처음으로 4.7인치와 5.5인치 대화면 디자인을 채택할 것으로 알려졌다.
7edf0d83f2914d47b2d082e9fb39f8bc,쇼스타코비치 등 위대한 작곡가들의 관현악 걸작을 만나는 공연이다. 첫 무대의 지휘봉은 이스라엘 지휘자 엘리아후 인발이 잡는다.
7dab7a4b22044d0e824ec51a3199574c,단다나칸
264909648c794e36a630e22a47b08c38,정대현 삼표 전무
b578015357054cb6aab84e93551605f0,영국 와딩턴에어쇼
83c90dfef8fc4a198a97d9a6e0682c28,TV 셋톱박스 크기
ede2761b178d40868f80f9c403a821b8,"제품은 필터를 교체하거나 세척할 필요가 없는 최초의 청소기다. 청소한 뒤 먼지를 털어버리는 것 외에 별도의 관리가 필요 없다. 그러면서 10년 동안 흡입력은 일정하게 유지된다.다이슨은 ‘영국의 스티브 잡스’라고 불리는 제임스 다이슨이 1993년 세운 회사다. 날개 없는 선풍기, 먼지봉투 없는 청소기 등이 이 회사가 발명한 제품이다. 청소기, 선풍기, 손 건조기 등 3개 제품만 파는 데도 지난해 세계 72개국에서 매출 60억파운드(약 10조3000억원), 순이익 8억파운드를 기록했다.다이슨의 문화를 설명해 달라는 질문에 스틸은 “보고서를 쓸 시간에 시제품을 만드는 곳”이라고 답했다. 불필요한 보고 절차가 없고, 시제품을 만들고 버리기를 두려워하지 않는 회사라는 얘기다.그는 “이번에 출시한 청소기를 개발하기 위해 무려 6년에 걸쳐 2000여개의 시제품을 만들었다”며 “어느 누구도 왜 허락 없이 시제품을 만드는지, 개발 기간이 왜 오래 걸리는지를 재촉하지 않는다”고 설명했다. 최고경영자(CEO)인 다이슨 역시 “의사결정을 하긴 하지만 그 역시 한 명의 엔지니어일 뿐”이라며 “1주일에 최소 세 차례 엔지니어들과 만나 사소한 부분까지 함께 고민하고 의논한다”고 말했다.‘RDD 센터’도 다이슨만의 강점이다. 연구(Research), 디자인(Design), 개발(Development) 등이 한 부서에서 이뤄진다. 일반적으로 R&D와 디자인이 분리돼 있는 것과는 다른 구조다. 스틸은 “우리는 예쁘게 만드는 것과 좋은 기능을 구현하도록 만드는 것이 같은 의미라고 생각한다”며 “예쁘게 만드는 것이 목표인 적이 한 번도 없었지만 결과적으로 우리 제품은 디자인으로도 인정받고 있다”고 강조했다.다이슨 청소기는 비싸다. 이번에 나온 DC52의 국내 판매가격은 139만원"
8c26ced687ec46f1a7b9637868539a95,11.7%
6263f9f823724a6db9c0350441940c10,연구진은 8명
0ac72863d5974221895ee3d796e40424,도쿄음악학교에서 바이올린과 성악을 배웠다. 유학 중 소파 방정환
a4735ffcaa2e4d5b8f025731aed3a779,영국 서머싯주 출생1658년 옥스퍼드대 석사학위 취득1674년 옥스퍼드대 의학연구원
f901cf75a41c4abca304cc62b37ca4bd,부통령
cf054967f5db4c01befa7963c87998c2,오는 4월10~12일 예술의전당 오페라극장에서 공연한다. 고대 이집트를 배경으로 이집트 장군 라다메스와 포로인 에티오피아 공주 아이다의 비극적인 사랑을 그린 작품이다. 1871년 12월24일
a2e49f7d5723438c81c90272d51d5411,1990년
815721a021284586b71b59761e826541,신사동 가로수길(약 660ｍ)보다 더 긴 ‘스트리트 몰
025a1f54ddc342e39b2254cf295fd8af,지난 13일 밤 9시20분(현지시간)
6327cb2840d04aa7805a41949e02a1e9,교육부의 자사고 학생선발권 폐지 추진정책은 자사고 학부모와 자사고의 반발로 인하여 추진되지는 않았다.
cef437e440c14c93abc74d8c334964ae,대하여 교육부는 초중등
9c0c1f4b3e8744b68b1320fa5010740e,9시부터 오후 6시까지
80a3bfbb571d4536939874d1e7f9512b,1763년
eef05e93ae2e48e5893c7cebdfb1ef2d,플로리다
b68637ea389c46f89d04440446cd8f89,‘무선통신 컨버터’
8ec7eae54a6d46c0a7f910aaec9bc9c8,"유연탄의 발열량이 액화천연가스(LNG)의 절반 수준인 점을 감안, LNG의 절반인 ㎏당 30원으로 책정했다. 다만 시행 초기 세 부담이 과중할 수 있다고 보고 세율의 30%를 깎아주는 탄력세율을 적용해 ㎏당 21원을 부과하기로 했다. 또 서민들의 난방용으로 사용되는 무연탄은 비과세 대상으로 유지하고 철강, 시멘트 제조 등에 사용되는 산업용 유연탄도 가격경쟁력이 약화될 수 있다는 점을 고려해 과세 대상에서 제외했다."
197284af6ef24726b5bcccffbd5f0aee,"훈고학을 통해서 진시황의 분서, 한자의 변화 등"
3c0d7bef5a7a47aaa4178ffd5c918bc5,최대
db2bdcd8d6f547ad984f53be598da60e,영국군은 섬 안에 포대를 구축하고 병영을 설치하였으며 섬의 이름을 포트해필턴이라 명명하고 영국 국기를 게양하였다. 이들은 청나라의 중재로 1887년 철수하였다. 이러한 위기 속에서 유길준과 독일
a5282ae70e704694947350f5356c038e,섬 안에 포대를 구축하고 병영을 설치하였으며 섬의 이름을 포트해필턴이라 명명
75571695c7464541843bde0f7ed9037f,퍼졌
961e23762c2749ebb58689dd698bdc43,이토 히로부미 조선통감은 다음 날인 11월 10일 고종 황제
f2e84cfbc26f45c8b2b35b341bc1dbfc,백양사 비자나무 분포 북한지대는 우리 선조들이 비자나무 열매를 의약재료로 사용한 생활문화의 일면을 엿볼 수 있는 자료로서의 가치가 매우 크다.
2b48a417e2cd441bb6804ebae670f921,박근혜 대통령
ac294ac2cb97457dac5fd823ded5c8ae,4916원으로 가장 낮다. 오리지널 글리벡(2만1281원)의 23% 수준이다.
d82c34a80046496c971457042dc4175c,복제약 약가를
fceecba89f94435ab433f16b5b64f801,박봉손은 결국 사형을 선고 받고 1839년 9월 26일
4215ad3eadb04f87b8536323413ae04a,티어의 식당
3da9d0a7832c412f9756d799ac198f0d,"더 게임 어워드(The Game Awards, 이하 TGA)"
e61287777f71404fa68eba7841857d02,온미디어
c45151d41afd4e3d92786ddd44b65f03,지난 10일
11dd73ec298440fda81f2456fdd7fa02,"우익은 반탁 고수, 좌익은 찬탁"
2c99de5c0688471c80c3ed1aaed5bc8d,조선에 대한 직접통치 보다 계급혁명을 통한 사회주의적 유대감을 중요시 하였다
ab4f539ae0cc4297a289216391dbd69e,이탈리아 식당과 결혼식·연회를 열 수 있는 컨벤션홀 등이 들
405e67b79bd449059448dbd13c86021a,9월
7b6a39988c6f4d48a1dabd61e3de1cde,200자 원고지 90장에 이르는 기고에서 삼성에 대한 고언을 쏟아냈다.
dabd4153b2e744b789c5de0ba2f4b362,중국
3ef884bcf71c4b5eae50ea9720f8c5a3,"러셀-샤르트르 국제전쟁범죄법정, 러셀-사르트르 법정 또는 스톡홀름 법정이라고도 불린다. 러셀 법정은 1954년 디엔비엔푸 전투의 프랑스 패배 이후 베트남에 개입한 미국의 외교 정책과 군사 개입을 조사하고 평가 했다. 러셀"
f46fe5ffcd7b4180900463207d0843e9,자신이 북동부를 위하여 난방유의 별도 준비금을 영구적으로 설립한 2000년 법률에 들어가는 또다른 법안을 서명하였다.
d0e9321e3a40428d8721eb5888946d59,2억8962만주
66c25ea5caf8401eab7ca6d7ed12b17f,미국 투자은행(IB)
5c970fa26ca94ee083c209f97ebd838b,IB
99329596e8364699b72279d1dd5283bb,김한조 행장
a5b5da59e4cb4203b2c6c11a9d6df525,"항염증성으로 생각되는 오메가-3 지방산과 오메가-9 지방산, 전염증성으로 생각"
74376241831a404f88f8b779917a4fa5,"크로커스에너지 대표는 ""하반기"
6b4800d809074b1fbda3eaa3fd434e9d,광주
ebff8b93600048b29a6e69d22b6abfa8,사우디 압둘라 빈 압둘아지즈 알사우드
ba44eab528944803a6c7e18838915d28,"인성과 봉사정신, 공동체 기여 등을 통해 큰 가치를 만들어낸 고교생 60명과 대학생 40명 등 100명을 ‘2013 대한민국 인재상’ 수상자로 선정했다.고교 부문에서는 ‘핑거스타일"
2e35a226b4434eefa42f3517aa8d98d6,오늘(8일)부터 11일까지
ce2132f935684c808cace4c9cbc7c718,"냉 공장에서 소형차 야리스를, 영국 더비셔 공장에서 준중형차 오리스(사진)와 중형차 아벤시스"
91342d156d0b44b28fd6dace31e3bd0a,세트(3.2
7598e6f94e5b44868f395f22d6babe1b,호메이니
dbf063700ff54c5fbc684a8212e38071,"지역사회 및 공익 분야에 567억원, 학술 및 교육 분야"
fef1289794da4027974d782200d2865b,추첨을 통해 매주 5명
6f500fdfe1f44dc9ac12e51c6aeb874a,선승훈 대전선병원 의료원장
c6d34435ed904e848bb269d94baa472c,1396명
88b95f5eeed043d38ba8047ee3cb2619,그 상대에 대해서 잘 알아보고 나서 비판하라.”라는 취지의 글
447f5de732234ff6af8b983a09e37497,15일
2b9afd9a08dc43909f429c18796a1482,라이엘
6ff31e1ae9e44ce29a58ff19469d319c,스티븐 소트로프
6a41a3d4c3cd4356aa55aca08af5db4d,이화경 오리온 부회장
b82fa26a0b3543b8833a17bcc752a09d,16일
b2e00bbcc53948608e5b90d8828adaf6,엄마 취업률(33.2%)보다 높은 유일한 나라다. 보육료가 소득·취업 여부와 상관없이 똑같이 지원되기 때문이다
3e55b62d1c79419f8fd6bffe796c8c83,르노삼성자동차
2aebc522971f47b7b581168ee560d218,로버트 달은 설명한다. 유권자들
df5fcfa2b0534db69bf0d6593acc0a74,‘언덕길 발진 보조 장치’
7d404a4414bd4154a8a15316e7554146,배상면 국순당 회장
8921fbaa40bb43be88df76f692e50f3f,지난 2월
d3464424315a4fbf912bb565ac2098eb,SBS
08cf917c16bc4fc1a355b2d73c59cb23,석조건물
4b98adc9f8f64324a26ca90944a2780f,피츠제럴드
f1833e2965bc420d847183d7b4bf8c00,14.9%
840808b5af8c4d10a1f1f245e05757ab,국내총생산(GDP) 대비 임금 수준은 선진국
176e42e8572f4c3c87657e9beee7e580,20만1200명이었다. 이 가운데 16만400명
0a206cfb7fae47d69ab5a31f3c7ad71b,23일 남부지방을 시작으로 25일께
17b6a4ae5ad941ebbc33904466b7c185,패배
6eb8009c6aa4473fb6c4e23c096b7348,2020년 12월 기준 ‘미니골프킹’
3004cbe898484506a05ad0b16f481322,일 전 대본 제공 의무는 ‘작가 집필 표준계약서’
8726c0742a9a4bbd91efeec3dd36920d,일본
ec01bc4c6c9b4f81bfebde9682ebee9a,12만4000t의 소고기를 수입했다. 한국 내 수입 소고기 시장에서 호주산은 49%의 점유율로 1위를 차지했다. 이미 관세가 5.3%
b012804c6fb947de85998348aa0e4519,서울 서초동 삼성전자 사옥
96db4b79776c46fb85b4fdbc1bef71ae,"폰티펙스 막시무스로서의 황제의 이마고 (형상, 조각 등)"
e2bd887a37c4483596970889359673d5,16일 광대역 LTE-A 단말기 출시를 위한 네트워크 망 연동 테스트를 마쳤다고 발표했다. 다음주 출시 예정인 갤럭시S5 광대역 LTE-A 단말기 예약도 이번주에 시작한다. LG유플러스도 다음주 광대역 LTE-A 서비스를 선보이고 단말기를 판매할 예정이다.○기존 단말기는 추가 인하광대역 LTE-A 네트워크를 지원하는 단말기도 올 하반기
7dacef899bd84070b3af37b380e43a4a,마이크 셔먼
a3bccde82b094a959020ed27b7e92ea9,독일의 레벤트 툰캣 선수
62a70320e6d64dd499589376c7c5e149,1793년
9c94de894d6f41e1a857de8e35a15784,아만다의 특징은 기존 회원의 평가를 통한 엄격한 가입 과정. 5점 만점에 3점
ccba0f3907df4d6a9a1c2b032b94b170,농부
d64fcffad9fc49c796f7dd68a3c61468,질릴 대로 질린
33889d22287d49bab9ce2dd9115622be,"올해 초 ‘스테이지 2(Stage 2)’ 전략을 수립했다. 이는 자동차 보험, 자동차 금융, 중고차, 정비, 용품 등을 아우른 통합형 모빌리티 서비스를 목표로 한다. 또 기존 보험 부문도 다양한 파트너사와 연계해 운전자, 보증연장, 레저 등의 미니 보험 상품을 추가하며 서비스 영역을 더욱 확대하려고 한다. 2021년 매출 목표는 100억원 이상"
31bcaf5746fa4d54b7f8e6c5ad0bfacd,"의류비, 호텔 숙박비, 교통비 등을 합해 평균 539달러로 나타났다. 지난해의 339달러보다 무려 200달러나 늘어난 것"
0721157591b142c69a5d4d9431f26795,지난달
9016954ab1b24364969a25a214984094,1393
0e807550208142c4b1bf65239dd8a363,브로드웨이 뮤지컬과 재즈 음악 작곡가였지만 이를 클래식 음악과 결합하는 데도 공을 들였다.
8b70b24e487d4993a354fd1856bfac2f,정부의 협상전략 부재를 지적했다
9f8e00f0d56c413e8f2d4a5ee8277c4d,"GeneFinder™ COVID-19 antigen’과 인플루엔자A, B와 코로나19를 동시에 진단"
4312ceaaac3f4a12bd7eb6e34fb08e3b,지난 2일(현지시간)
e158ec0366eb42d5a87495cb0af2be00,영국과 프랑스
59e5b79e7da249f7b2bf62d636d0219d,ERK
dff9724c42d649849d38ad50be6cb8fb,켈시 그래머와 니콜라스 홀트는 엑스맨: 데이즈 오브 퓨처 패스트
e117592c10124e5981e42dba4e6a7f02,양문
94ce652b2b5149c99e0bfc2466d23f46,징수 효율성 측면에서 가구분담금의 장점과 수용자 자발성 측면에서는 구독료와 광고의 장점을 활용하는 광범위한 수신료 제도 업그레이드가 필요하고 공공재원의 조성과 배분 방식을 제시하는 전문성을 답보한 독립적 기구가 필요하다”고 제언하였다.
67e9931c5756416e8d7974ae015461d1,라온엔터테인먼트)
de23082774b24aab87f56a0d5b5acb98,KOTRA와 한국교육학술정보원 두 곳
944a6cb598e84fa68796fcf8ebf61f33,정유업계에 따르면 GS칼텍스는 자체 개발한 활성탄소섬유 기술을 상업화하기 위해 전북 전주시와 시험생산 부지 선정 작업에 들어갔다. 이 회사
c244df66e5c14749b0b40c8de3a34e65,삼립식품
8e483f1905cb4386b77365fca9646b33,오일
3248b019cee14e6f92723d3fa5bcd15c,SK하이닉스에 첫 납품했다. 안 대표
2fba80b719ae4d2f95c518b217ab68de,프랑스의 사회주의자 장 조레스가 관여한 프랑스 공산당의 기관지(장 조레스가 활동하던 시기에는 사회당 기관지
7ea885b34c494885b111542ae8c8f609,대구 부산 포항 울산 창원 등은 물론 대전 광주 전주 수도권 등 전국의 고등학생이면 모두 참여 가능하다
6c1e52cdef1b4d84ac646461b252b3e3,클라우스 마이네
b8fc2c77ccb44233bee280409757d170,나쁘
e1d365ca4af24cfabfb6c2166f8f5e9c,두 번째
ca01e12087ff478d8a6b06f41e6eb32a,산업단지
92063e981f3b49c282474bec13f7ba22,다음달 18일까지
a1b385cdf2d841ef8d8c6353ea3dafe6,24.22포인트(1.26%) 오른 1941.15에 마감했다.
501378033d3c44d9972534a1c838d3c1,동일본
8a11eb7ef44e481f8ad95aece536a4d3,아리우스주의(예수의 신성을 부정함) 및 아포리나리우스
0f36e1f7d2354d95b5ec044535677085,국가계약법상 주식을 예정가격 밑으로 매각
9f5b7a8a8c9045b78d760818ac1f8173,2012년
c2ae85760cf645d4a42cc5e30417b2bc,"서대석 자금운용부장(56), 이종훈 여신심사부장(56), 손경익 카드분사장(56), 민경원 안양1번가지점장(57) 등 4명"
6708f74f57854b0eb0140d84338f2b9f,‘선택 미션 이미지’
f1a0200798094a028e5ee89966b769cd,휴대성을 향상시키기 위해
463e410d106a4a288d313d3ef5b578ae,노비와 상민
68543b13bdbb45d4a6991dd7b43f3027,"국사편찬위원회로 활동하고 있는 정병준 교수는 ""어떤 자료에도 미군정이 여운형 암살에 조직적으로 개입했었다는 정후는 보이지 않는다.""라고 반박했다. 동아일보 사장"
5f0ab711591f431881b8e49c2ec4e80c,아 장덕수
9d5e391a36b14dd489785a64001930bf,일본의 우파 지식인이자 정치인인 오카와 슈메이와 시국
ac428d4a53644291a4a8309c92c5e228,강덕상 교수
300ad62308be4feb9ba74975d7f9cd79,1946년 1월 8일
f7094e3fa6b748c7b7e2e872cd108109,"임시정부의 성주식, 김성숙, 장건상, 김원봉"
43739c1727cc44a288a3a34667b8758b,양근군
6f75af84ca204458ab1eb9d354e0b2bb,미국 대통령 우드로 윌슨의 특사 찰스 크레인
fe5405cd53b64db492f9af0297b0018f,여운
a7cf5cc00865495bbba70b08973b4f22,미국의 민간 우주업체인 스페이스X
50d4d6dd755343a0ad74d5471c665883,9개
eabbaad41a84462a9a9c29feb57b808c,인공지능 영상인식 전문기업 알체라(대표이사 김정배)
e4bcd67592a94fcaba83f938f52fe6c1,뉴욕
95cc32adb7a54a39a449c1cefce29e1b,1433년(세종 15년)
a9325910b2d242c4a8d86e620d035e1e,지난 4월25일
b751083217cd4f378e5e8ed45db7ced0,군과 접촉하는 미클로시 벨러 장군
b06ed08edccb4085ab51fd2b0eb45a98,2011년 7월 15일
16877c3d37c54d9291d913685cf3c2c4,두드러지게 표현한 영화는 《킬 빌》
ee68fe1b0a9c4b7595cbaf795eb6fb00,"대구 금호지구 A-1블록(9개)과 B-2블록(5개), 경기 고양 원흥지구 A2블록"
9dc7e3ac0ee949edb5080a1288adf705,삼성전자
6a367fa749924eae8320ea4b3a8f05cf,”《첫술에 행복하랴》
34ce49fa280d44b6b161a9c72ffbafa5,2010년 100대 기업에 들었던 (주)
7519613493e443d58c821fbd4165c7f5,웨스트민스터 홀
d4f37c2f4d304982b912bfe0ac60e746,호봉승급제를 운영하는 기업이 임금피크제를 도입한 비율(55.3%)이 자동 호봉승급제가 없는 기업(40.5%)보다 높게 나타났다. 임금피크제를 도입하는 주된 이유가 자동 호봉승급제로 인한 인건비 부담 때문
b3ba2cba36384fa18b0a0b3f9c9833aa,징징대자
e6cf02972ffe4114a54c0e59b652d2e8,아이패드가 설치되어 있는 젊은 여성의 입과 묶긴다
beb9719acc3c42e6a5c34fc7563ab26f,KS
56609a4bda644b78b5f752e3394634ec,2013년 5월
ec436f9386034704a4ba1455d1336860,"노조는 조건 없는 정년 연장과 성과급 지급, 기본급 8.3% 인상 등 기존 요구안을 굽히지 않고 있다.최대 쟁점은 임금피크제다. 회사 측은 내년부터 적용되는 법적 정년인 60세보다 정년을 1세 추가하면서 58세부터 매년 10%씩 깎는 임금피크제를 제시했다."
1aebba2d99424b83baa14b3590f06d8c,10위
2ec122dcefda4f9c9a22eb9a856fbf15,미국
940914e9124a4d92bfdbeebe48c13f72,연합군 사령관 리지웨이는 한 단계 더 높은 위력수색으로 통제선을 점령
eee382bf6eea42fcb952e6d40646bb26,약 5690억유로 규모의 장기대출 자금을 회수했다.
7e70c91d44784c509b34543fd691269f,‘신의 심판’ 혹은 ‘신의 배신’
b9054218d5db4303ae201896b72b9898,1992년
